File Name,Artist,Title
SOLD-EWhite24KPlayingCardSpade2011GoldLeafedPlayingCard8x6SOLD.jpg,Eleanor White,"24K Gold Playing Cards, (Spade)"
SOLD-WatsonSilenceMakesMeCrazy48x36SOLD copy.jpg,Janna Watson,SILENCE MAKES ME CRAZY
SOLD-WatsonMOVINGINTOTHEMYSTERYOFSLEEP36x36SOLD.jpg,Janna Watson,MOVING INTO THE MYSTERY OF SLEEP
SOLD-WatsonDARKNESSISACULTURALBROTH48x36SOLD.jpg,Janna Watson,DARKNESS IS A CULTURAL BROTH
SOLD-WatsonLightAndShadowAreSilentPhantoms60x48SOLD.jpg,Janna Watson,LIGHTS & SHADOW ARE SILENT PHANTOMS
SOLD-WatsonIMOVEINSIDEAMYSTERYWHENISLEEP48x48SOLD.jpg,Janna Watson,I MOVE INSIDE A MYSTERY WHEN I SLEEP
SOLD-WatsonDARKER_THAN_AN_OLIVE36x36SOLD.jpg,Janna Watson,DARKER THAN AN OLIVE
SOLD-WatsonNEARTOAWILDHEART48x48SOLD.jpg,Janna Watson,NEAR TO A WILD HEART
SOLD-WatsonWakingUpInSlowMovingMorning60x48SOLD.jpg,Janna Watson,Waking Up in Slow Moving Morning
SOLD-WatsonI_DONT_PAINT_IDEAS36x36SOLD.jpg,Janna Watson,I DONT PAINT IDEAS
SOLD-WatsonStatic48x48SOLD.jpg,Janna Watson,Static
SOLD-WatsonAnotherOceanMetaphor48x36SOLD.jpg,Janna Watson,Another Ocean Metaphor
SOLD-UrsoPapaya48x36SOLD.jpg,Josette Urso,Papaya
SOLD-UrsoTGIF48x36SOLD.jpg,Josette Urso,TGIF
SOLD-UrsoCHESNUT48x36SOLD.jpg,Josette Urso,Chestnut
SOLD-UrsoHeadOverHeels36x48SOLD.jpg,Josette Urso,Head Over Heels
N/A,Josette Urso,Avocado ONE
N/A,Josette Urso,Q
SOLD-UrsoSkyWalk16x20SOLD.jpg,Josette Urso,Sky Walk
SOLD-UrsoHighWire60x48SOLD.jpg,Josette Urso,High Wire
SOLD-UrsoSunrise36x48SOLD.jpg,Josette Urso,Sunrise
SOLD-UrsoOrchidBloom48x36SOLD.jpg,Josette Urso,Orchid Bloom
SOLD-UrsoThisSideUp11Collage36x36sold.jpg,Josette Urso,This Side Up
SOLD-UrsoCelsius48x36SOLD.jpg,Josette Urso,Celsius
SOLD-UrsoBlueJay36x48SOLD.jpg,Josette Urso,Blue Jay
SOLD-UrsoEcho2013OilCanvas48x36SOLD.jpg,Josette Urso,Echo
SOLD-JosetteUrsoJELLOsold1.jpg,Josette Urso,JELLO
SOLD-UrsoNEVERForLUNCH11Collage36x36sold.jpg,Josette Urso,For Better For Worse but Never for Lunch
SOLD-UrsoTestDrive36x36SOLD.jpg,Josette Urso,Test Drive
SOLD-UrsoPineFlow11Collage36x36SOLD.jpg,Josette Urso,Pineflow
SOLD-UrsoTuxedo_2011Collage36x36SOLD.jpg,Josette Urso,Tuxedo
SOLD-UrsoFERN2013OilCanvas36x48SOLD.jpg,Josette Urso,Fern
SOLD-TreppenRawlingsQuarry28x32SOLD.jpg,Sophie Treppendahl,Rawlings Quarry
SOLD-TreppenStripedShirtAndSperrys34x28SOLD.jpg,Sophie Treppendahl,Striped Shirt and Sperrys
SOLD-TreppenPhysicalAttraction48x69_75SOLD.jpg,Sophie Treppendahl,Physical Attraction (Coney Island)
SOLD-TreppeYellowChairBlueStripes30x22SOLD.jpg,Sophie Treppendahl,Yellow Chair Blue Stripes
SOLD-SturgeFlourescentStillLifeWithRedBegonias33x42_5SOLD.jpg,Jeffrey Sturges,Flourescent Still Life with Red Begonias
SOLD-SturgeFlourescentStillLifewithPinkBegonia33x42_5SOLD.jpeg,Jeffrey Sturges,Flourescent Still Life with Pink Begonias
SOLD-StocktSeaBloomVar7_36x36SOLD.JPG,Eve Stockton,Sea/Bloom variation 7
SOLD-StocktWoodlandSkyscapeVar45A36x36SOLD.jpg,Eve Stockton,Woodland Skyscape variation 45A
SOLD-StocktWoodlandSkyscapeVar63_36x36SOLD.jpg,Eve Stockton,Woodland Skyscape variation 63
SOLD-StocktWoodlandSkyscapeVar73_36x36SOLD.JPG,Eve Stockton,Woodland Skyscape variation 73
SOLD-StocktSeaBloomVar8_36x36SOLD.jpg,Eve Stockton,Sea/Bloom variation 8
SOLD-StocktStreamVar1_36x36SOLD.jpg,Eve Stockton,Stream variation 1
SOLD-StocktWoodlandSkyscapeVar68_36x36HRFramedSOLD.jpg,Eve Stockton,Woodland Skyscape variation 68
SOLD-StocktBigSeascapeWatercolor36x72SOLD.JPG,Eve Stockton,Big Seascape with Watercolor
SOLD-StocktWoodlandSkyscapeIII_2_5WoodcutPrintPaper36x36.jpg,Eve Stockton,Woodland Skyscape III
N/A,Eve Stockton,Seascapes (suite)
SOLD-StocktSeaBloomVar6_36x36SOLD.JPG,Eve Stockton,Sea/Bloom variation 6
SOLD-StocktBlueSeascapeVar3_18_75x30SOLD.JPG,Eve Stockton,Blue Seascape variation 3
SOLD-StocktBlueSeascapeVar6_18_75x30SOLD.JPG,Eve Stockton,Blue Seascape variation 6
SOLD-StocktSeascapeIII_3_3_2011WoodcutPrintPaper36x36.jpg,Eve Stockton,Seascape III
SOLD-StocktStreamVar22_36x36SOLD.JPG,Eve Stockton,Stream variation 22
SOLD-StocktWoodlandSkyscapeVar36_36x36framedSOLD.jpg,Eve Stockton,Woodland Skyscape variation 36
SOLD-StocktZumBloomFigure2_2_2014WoodcutPrintTea_StainedPaper36x36SOLD.jpg,Eve Stockton,Bloom II
SOLD-StocktBigSeascapeDiptychXIIRight36x36SOLD.jpg,Eve Stockton,Big Seascape Diptych XII (right)
SOLD-StocktBigSeascapeWatercolorDiptychVIILeft36x36SOLD.jpg,Eve Stockton,Big Seascape with Watercolor Diptych VII (left)
SOLD-StocktPrimordialElements2SOLD.jpg,Eve Stockton,Primordial Elements - variation 2
SOLD-StocktStreamVar3SOLD.jpg,Eve Stockton,Stream variation 3
SOLD-StocktZumBloomVar10_36x36SOLD.JPG,Eve Stockton,Zum/Bloom variation 10 (right)
SOLD-StocktZumBloomVar9_36x36SOLD.jpg,Eve Stockton,Zum/Bloom variation 9 (left)
N/A,Eve Stockton,Network variation 44
N/A,Eve Stockton,Burst variation 33
SOLD-StocktWoodlandSkyscapeVar24_36x36SOLD.jpeg,Eve Stockton,Woodland Skyscape variation 24
SOLD-StocktSeascapeVar6_36x36SOLD.jpg,Eve Stockton,Seascape Var. 6
SOLD-StocktSeascapeVar7_1_3_36x36SOLD.jpg,Eve Stockton,Seascape Var. 7
SOLD-StocktSeascapeIVRight1_3_36x36SOLD.jpg,Eve Stockton,Seascape IV
N/A,Eve Stockton,"Jaune Bloom, 2/4"
N/A,Eve Stockton,"Bloom 41, 1/1"
SOLD-StocktZumBloomField1_5_36x36SOLD.jpg,Eve Stockton,"Zum/Bloom \xe2\x80\x93 Field, 1/5        (framed)"
SOLD-StocktGreenSeascapeVar2_12x24SOLD.jpg,Eve Stockton,"Green Seascape, variation 2"
N/A,Eve Stockton,"Woodland Reflections 1, 3/4 (left)"
N/A,Eve Stockton,"Seascape \xe2\x80\x93 var. B, 1/1"
N/A,Eve Stockton,Water Ripples 1/1
N/A,Eve Stockton,"Seascape I, 5/5"
SOLD-StocktSeascapeII_4_4_2010Woodcut36x36.jpg,Eve Stockton,"Seascape II, 4/4"
SOLD-StocktWoodlandSkyscapeVar67_36x36SOLD.jpg,Eve Stockton,"Woodland Skyscape, variation 67"
N/A,Eve Stockton,Burst \xe2\x80\x93 var. 14
N/A,Eve Stockton,"Bloom Var. 76, 1/1"
N/A,Eve Stockton,"Light Orange, Light Pink, Light Yellow Lily Bloom"
N/A,Eve Stockton,"Tree Studies 6, 12, 23, 24, 25, 26"
N/A,Eve Stockton,"Clouds Var. 16, 1/1"
N/A,Eve Stockton,"Clouds Var. 17, 1/1"
N/A,Eve Stockton,"Clouds Var. 18, 1/1"
N/A,Eve Stockton,"Zoomscape Var. 7, 1/1"
N/A,Eve Stockton,"Zoomscape Var. 8, 1/1"
N/A,Eve Stockton,"Zoomscape Var. 9, 1/1"
N/A,Eve Stockton,"Networks Var. 1, 1/1, (left)"
N/A,Eve Stockton,"Networks Var. 2, 1/1, (right)"
N/A,Eve Stockton,"Burst, variation 36"
N/A,Eve Stockton,"Woodland Landscape III, 8"
N/A,Eve Stockton,"Agrarian Var. 6, 1/1 (Winter),"
N/A,Eve Stockton,"Tree Studies 3, 6, 7, 12, 22, 24, 25, 26"
SOLD-StocktSeaBloomVar3_36x36SOLD.jpg,Eve Stockton,Sea Bloom var. 3
N/A,Eve Stockton,"Blue Lily Bloom, TP"
N/A,Eve Stockton,"Orange Lily Bloom, TP"
N/A,Eve Stockton,B & W Lily Bloom
N/A,Eve Stockton,"Yellow Lily Bloom, TP2"
N/A,Eve Stockton,"Pink Lily Bloom, TP"
N/A,Eve Stockton,Solar Blooms (red)
N/A,Eve Stockton,Glassblower II
N/A,Eve Stockton,Untitled (Dreamcatcher)
N/A,Eve Stockton,Silver Burst I
N/A,Eve Stockton,"Burst, Var. 2"
SOLD-StocktWoodlandLandscapeVIIIDiptych6WoodcutPrintPaperDibond36x72SOLD.jpeg,Eve Stockton,Woodland Landscape VIII - Diptych 6
SOLD-StocktWoodlandSkyscapeVar27_1_1_36x36SOLD.jpeg,Eve Stockton,Woodland Skyscape Var. 27
N/A,Eve Stockton,"Deepwoods II, 7/9"
N/A,Eve Stockton,"Agrarian Var. 7, 1/1 (Summer)"
N/A,Eve Stockton,"Agrarian Var. 4, 1/1 (Spring)"
N/A,Eve Stockton,Sea Bloom var.3
SOLD-StocktSeascapeDiptychIII_IVLeftSOLD.jpg,Eve Stockton,"Seascape Diptych III & IV, left & right 1/1"
N/A,Eve Stockton,"Woodland Reflections 1, 3/4 (left)"
N/A,Eve Stockton,Chives III \xe2\x80\x93 var. 4/5
N/A,Eve Stockton,Water Lilies \xe2\x80\x93 var. 2 1/1
SOLD-StocktRoundaboutVersailles1_1Woodcut22x30Sold.JPG,Eve Stockton,"Roundabout Versailles, 1/1"
N/A,Eve Stockton,"Seascape \xe2\x80\x93 var. B, 1/1"
N/A,Eve Stockton,Water Ripples 1/1
N/A,Eve Stockton,"Seascape I, 5/5"
N/A,Eve Stockton,"Seascape II, 4/4"
N/A,Eve Stockton,"Network \xe2\x80\x93 var. 32, 1/1"
N/A,Eve Stockton,"Jaune Bloom, 2/4"
N/A,Eve Stockton,"Bloom 41, 1/1"
SOLD-StocktWoodlandLanscapeVIIDLeftTP31_1_2011Woodcut36x36SOLD.jpg,Eve Stockton,"Woodland Landscape VII, D, Left T.P. 3, 1/1"
N/A,Eve Stockton,"Light Orange, Light Pink, Light Yellow Lily Bloom"
N/A,Eve Stockton,"Tree Studies 6, 12, 23, 24, 25, 26"
N/A,Eve Stockton,"Clouds Var. 16, 1/1"
N/A,Eve Stockton,"Clouds Var. 17, 1/1"
N/A,Eve Stockton,"Clouds Var. 18, 1/1"
N/A,Eve Stockton,"Zoomscape Var. 7, 1/1"
N/A,Eve Stockton,"Zoomscape Var. 8, 1/1"
N/A,Eve Stockton,"Zoomscape Var. 9, 1/1"
N/A,Eve Stockton,"Blue Zoomscape, var. 6 1/1     $3,000.00"
SOLD-StocktTidalPoolVar8_1_1_2012WoodcutPrintPaper36x36UnframedSOLD.jpg,Eve Stockton,"Tidal Pool Var. 8, 1/1"
SOLD-StocktSeascapeIII_3_3_2011WoodcutPrintPaper36x36.jpg,Eve Stockton,"Seascape III, 3/3"
N/A,Eve Stockton,"Clouds Var. 14, 1/1"
SOLD-StocktWoodlandSkyscapeVar20_36x36SOLD.jpg,Eve Stockton,"Woodland Skyscape var. 20, 1/1"
SOLD-StocktWoodlandSkyscapeVar37_36x36SOLD.jpg,Eve Stockton,"Woodland Skyscape var. 37, 1/1"
SOLD-StocktSeaBloomVar3_36x36SOLD.jpg,Eve Stockton,Sea Bloom var. 3
N/A,Eve Stockton,"Water I \xe2\x80\x93 Var. F, 1/1     $3,000.00"
SOLD-StocktWoodlandSkyscapeVar22_1_1_2011WoodcutPrintPaper36x36SOLD.jpg,Eve Stockton,"Woodland Skyscape, var. 22, 1/1"
SOLD-StocktWoodlandSkyscapeVar25_1_1_2012WoodcutPrintPaper36x36SOLD.JPG,Eve Stockton,"Woodland Skyscape, var. 25, 1/1"
SOLD-StocktWoodlandSkyscapeVar10_1_1_2008WoodcutPrintPaper36x36SOLD.JPG,Eve Stockton,"Woodland Skyscape Var. 10, 1/1"
N/A,Eve Stockton,"Agrarian Var. 6, 1/1 (Winter),"
N/A,Eve Stockton,"Clouds \xe2\x80\x93 Var. 8 1/1, 2012"
N/A,Eve Stockton,"Woodland Skyscape\xe2\x80\x94var. 13, 1/1 (Woodland Skyscape Series)"
N/A,Eve Stockton,Solar Blooms (red)
N/A,Eve Stockton,Glassblower II
N/A,Eve Stockton,Untitled (Dreamcatcher)
SOLD-StocktWoodlandSkyscapeVar66_36x36HRSOLD.jpg,Eve Stockton,Woodland Skyscape variation 66
SOLD-StocktWoodlandLandscapeII36x72SOLD.jpeg,Eve Stockton,Woodland Landscape II
N/A,Eve Stockton,"Tree Studies 3, 6, 7, 12, 22, 24, 25, 26"
SOLD-StocktSeascapeDiptychIII_IVLeftSOLD.jpg,Eve Stockton,"Seascape Diptych III, left"
SOLD-StocktSeascapeVar5_2_2_36x36SOLD.jpg,Eve Stockton,Seascape Var. 5
SOLD-StocktSeascapeVar7_1_3_36x36SOLD.jpg,Eve Stockton,Seascape Var. 7
SOLD-StocktSeascapeDiptychIII_Right36x36.jpg,Eve Stockton,Seascape Diptych III IV (right)
N/A,Eve Stockton,Bloom Var. 38 1/1
N/A,Eve Stockton,Bloom Var. 38 1/1
SOLD-StocktWaterscapeII_11_75x30SOLD.JPG,Eve Stockton,Waterscape II
N/A,Eve Stockton,Burst variation 21
SOLD-StocktWoodlandSkyscapeVar26_1_1_36x36SOLD.jpeg,Eve Stockton,Woodland Skyscape Var. 26
SOLD-StocktWoodlandSkyscapeVar28_36x36SOLD.jpeg,Eve Stockton,Woodland Skyscape Var. 28
N/A,Eve Stockton,"Networks Var. 1, 1/1, (left)"
N/A,Eve Stockton,"Networks Var. 2, 1/1, (right)"
SOLD-SillsPorchAtNight25x23SOLD.jpg,Francis Sills,Porch at Night
SOLD-SillsOrchid34x26SOLD.jpg,Francis Sills,Orchid
SOLD-SillsLily22x15SOLD.jpg,Francis Sills,Lily
SOLD-SillsHibiscusBlooming2_22x15SOLD.jpg,Francis Sills,Hibiscus Blooming 2
SOLD-SillsStillLifeWithFlowers14x12SOLD.jpg,Francis Sills,Still Life With Flowers
SOLD-SillsFrontYard2013OilLinen21x28SOLD.jpg,Francis Sills,Front Yard
SOLD-SillsLivingRoom2012OilLinen22x28SOLD.jpg,Francis Sills,"Living Room        $3,800.00"
SOLD-SillsPetunias15x22SOLD.jpg,Francis Sills,Petunias    (unframed)
SOLD-SillsFlowers15x22SOLD.jpg,Francis Sills,Flowers    (unframed)
SOLD-SillsFlowersStillLifeII_7_5x10SOLD.jpg,Francis Sills,Flowers Still Life II
N/A,Francis Sills,Bedroom
SOLD-SillsFloweringBulb2010OilCanvas14x22SOLD.jpg,Francis Sills,Flowering Bulb
SOLD-SillsWiltedRoses2013OilLinen9x12SOLD.jpg,Francis Sills,Wilted Roses
SOLD-SillsAngelOakII_2011CharcoalOnPaper22x30$950sold.jpg,Francis Sills,Angel Oak (II)
SOLD-SearsPassengers15x29_5SOLD.jpg,Holly Sears,"South #3, ""Passengers"""
SOLD-N1_SongbirdsPrintflatedition8of18SOLD.jpg,Holly Sears,Songbirds N1
SOLD-HSearsElephants2011_15x29_5OilLaminatedBoardSOLD.jpg,Holly Sears,S4 Elephants II
N/A,Holly Sears,S6 Owls
N/A,Holly Sears,"Swimmers, edition 7/18    $500.00"
SOLD-HSearsSongbirds15x28_3_8OliLaminatedBoardSOLD.jpg,Holly Sears,"Songbirds edition 5/18 (birds include: Red-winged Blackbirds, Chickadees, Blue Jay, Baltimore Orioles, Cardinals, Nuthatch, Goldfinch, Common Yellowthroat)"
N/A,Holly Sears,Swimmers
N/A,Holly Sears,"South #4, ""Elephants\xe2\x80\x9d"
N/A,Holly Sears,Swimmers
N/A,Holly Sears,"North #2, ""Undertow\xe2\x80\x9d"
N/A,Holly Sears,"North #3, ""Ride"""
N/A,Holly Sears,"North #4, ""Swallows"""
N/A,Holly Sears,North 1 Songbirds II
N/A,Holly Sears,S4 Elephants II (variant)
N/A,Holly Sears,S6 Owls
N/A,Holly Sears,N1 Songbirds (variant)
N/A,Holly Sears,Songbirds edition 6/18      $500.00
SOLD-SancheDontForgetToBreathe60x36SOLD.jpg,Yolanda Sanchez,Don\xe2\x80\x99t Forget to Breathe
SOLD-SancheWait2011OilCanvas60x48SOLD.jpg,Yolanda Sanchez,Wait
N/A,Yolanda Sanchez,Monk\xe2\x80\x99s Pond
SOLD-PiccoPeony44x44SOLD.jpeg,Roger Ricco,Peony
SOLD-RiccoPeonies7_26_5x38_5SOLD.jpg,Roger Ricco,Peonies 7
SOLD-RiccoPeonies3_26_5x38_5SOLD.jpg,Roger Ricco,Peonies 3
N/A,Roger Ricco,"FEATHERS 003A, 1/10"
N/A,Roger Ricco,"FEATHERS 002, 1/10"
N/A,Roger Ricco,"FEATHERS 003A, 2/10"
SOLD-RiccoCubeShellAndSphere1_32x32SOLD.jpg,Roger Ricco,"Cube, Shell and Sphere #001"
N/A,Roger Ricco,White Peony #002
SOLD-RiccoDriedAmaryllis001InvEdition1_10_26x38SOLD.jpeg,Roger Ricco,Dried Amaryllis (001) Inv.
N/A,Roger Ricco,Shadow Series Lemon Tree #001
SOLD-RiccoSmallBottles3_32_50x32_50SOLD.jpg,Roger Ricco,Small Bottles 3
SOLD-RiccoSmallBottles24SOLD.jpg,Roger Ricco,Small Bottles 24
N/A,Roger Ricco,"FEATHERS 001, 1/10"
SOLD-PincusBlackBowl6_5x8x8SOLD.jpg,Peter Pincus,Black Bowl
SOLD-PaulsePursuit26x45SOLD.JPG,Kevin Paulsen,Pursuit
SOLD-PaulseOutskirts13_18x24SOLD.jpg,Kevin Paulsen,Untitled (Outskirts 13)
SOLD-PaulseTheMostExcellentandLamentableTragedies48x48SOLD.jpg,Kevin Paulsen,The Most Excellent and Lamentable Tragedies
N/A,Kevin Paulsen,River with Red Birds (Eclipse)
SOLD-PaulseMetaphysicalFence3_32x34_25SOLD.jpg,Kevin Paulsen,Metaphysical Fence 3
SOLD-PaulseBonaDea_36x60SOLD.jpg,Kevin Paulsen,Bona Dea 4
SOLD-PaulseOutskirts1_24x18SOLD.jpg,Kevin Paulsen,Outskirts 1
SOLD-PaulseBabelLaunch_48x72SOLD copy.JPG,Kevin Paulsen,Babel Launch
N/A,Kevin Paulsen,Metaphysical Fence
SOLD-PaulsApproachAndCommerce2007PigmentPlasterOverPolystyreneFoamBoard46x58SOLD.JPG,Kevin Paulsen,Approach and Commerce
SOLD-PaulseLastBastion3Twilight_53_5x72SOLD.jpg,Kevin Paulsen,The Last Bastion 3 (Twilight)
SOLD-PaulseOutskirts14_42x19SOLD.jpg,Kevin Paulsen,Outskirts 14
N/A,Kevin Paulsen,Bona Dea 3
SOLD-ParkeNightBirds36x36SOLD.jpg,Melanie Parke,Nightbirds
SOLD-ParkeAnemoneTea12x12SOLD.jpg,Melanie Parke,Anemone Tea
SOLD-ParkeRedCottage48x60SOLD.jpg,Melanie Parke,Red Cottage
SOLD-ParkeOrchidTable48x52SOLD.jpg,Melanie Parke,Orchid Table
SOLD-ParkeNausicaa49x44SOLD.jpg,Melanie Parke,Nausicaa
SOLD-ParkeViburnumMing36x30SOLD.jpg,Melanie Parke,Viburnum Ming
SOLD-ParkeYellowIris44x49SOLD.jpg,Melanie Parke,Yellow Iris
SOLD-ParkeJuliasGarden48x48SOLD.jpg,Melanie Parke,Julias Garden
SOLD-ParkeSisters30x40SOLD.jpg,Melanie Parke,Sisters
SOLD-ParkeAmaryllisTable35x40SOLD.jpg,Melanie Parke,Amaryllis Table
SOLD-ParkeTheVoiceInEveryObject40x44SOLD.jpg,Melanie Parke,The Voice in Every Object
SOLD-ParkeTravelersTeaPot36x36SOLD.jpg,Melanie Parke,Travelers Tea Pot
SOLD-ParkeGoldsandledDawn35x40SOLD.jpg,Melanie Parke,Goldsandled Dawn
SOLD-ParkeRoomForSatie42x38SOLD.jpg,Melanie Parke,Room for Satie
SOLD-ParkeTapestryVases20x20SOLD.jpg,Melanie Parke,Tapestry Vases
SOLD-ParkeGlads44x49SOLD.jpg,Melanie Parke,Glads
SOLD-ParkeEleanorRose22x20SOLD.jpg,Melanie Parke,Eleanor Rose
SOLD-ParkeRedToile20x16SOLD.jpg,Melanie Parke,Red Toile
N/A,Jill Parisi,TBD
SOLD-ParisiVernalEfflorescence20x40HRSOLD.jpg,Jill Parisi,Vernal Efflorescence
N/A,Jill Parisi,Untitled Commission
SOLD-ParisiPaperGarden60x40SOLD.jpg,Jill Parisi,Paper Garden
SOLD-ParisiDotsandLoops10x10HRSOLD.jpg,Jill Parisi,Dots and Loops
SOLD-ParisiShinyStar36x36x2_5HRSOLD.jpg,Jill Parisi,Shiny Star
SOLD-ParisiQuinquefoliaTriplestar10x10HRSOLD.jpg,Jill Parisi,Quinquefolia Triplestar
SOLD-ParisiSisterNancysPicnic36_5x36_5x6_25SOLD.jpg,Jill Parisi,Sister Nancys Picnic
SOLD-ParisiBotanicalIllustrationITurquoiseBlue20x15SOLD.jpg,Jill Parisi,Botanical Illustration I
SOLD-ParisiShiboriStar10x10SOLD.jpg,Jill Parisi,Shibori Star
N/A,Jill Parisi,Cascade II
N/A,Jill Parisi,"Botanical Illustration III, edition of 4 on mylar, (rose-medium pink)"
SOLD-ParisiCascade32x48SOLD.jpg,Jill Parisi,"Botanical Illustration I, edition of 3 on mylar, (tree violet, spike-blue)"
SOLD-ParisiExoticaBotanicaState1Number1_30x25SOLD.jpg,Jill Parisi,"Exotica Botanica State 1, Print Number 1"
N/A,Jill Parisi,Anemone (orange)
N/A,Jill Parisi,Strawberry Pinwheel
N/A,Jill Parisi,Untitled (Purple)
N/A,Jill Parisi,Two Anemones
SOLD-ParisiStarburstTrillium10x10white900SOLD.jpg,Jill Parisi,Trillium
N/A,Jill Parisi,"Botanical Illustration I, (Turquoise and Green)"
SOLD-ParisiKaleidoscopicWallflowers_32x40HRSOLD.jpg,Jill Parisi,Kaleidoscopic Wallflowers
SOLD-ParisiHexieMountainSynusiandmadeah20x40smSOLD.jpg,Jill Parisi,Hexie Mountain Synusia
SOLD-ParisiArcticRubyPinwheel2011HandDrawn4platePhotolithographSilkTissue10x10SOLD.jpeg,Jill Parisi,Arctic Ruby Pinwheel
N/A,Jill Parisi,Anemone (orange)
N/A,Jill Parisi,Untitled-Purple
N/A,Jill Parisi,Untitled Commission
N/A,Jill Parisi,Untitled 1 (working title)
N/A,Jill Parisi,Untitled 2 (working title)
N/A,Jill Parisi,Untitled 3 (working title)
SOLD-ParisiCinquefoliaTriplestar2011Edition15FourPlateHandDrawnPhotoLithographyPrintedMitsumataTissueHandColoredHighlights11x11CustomPoplarPaintedWarmWhiteSOLD.jpg,Jill Parisi,Cinquefolia Triplestar
SOLD-ParisiBotanicalITurquioseGreen2012LithographDrawnWithCrayonOnStoneAndPrintedHandmadeJapaneseGampiTissueHandColorAppliedWithBrushToReversePrint20_5x15_75SOLD.jpg,Jill Parisi,Botanical Illustration II
N/A,Jill Parisi,Botanical Illustrations II edition of 2
N/A,Daniel Pailes-Friedman,Untitled
N/A,Daniel Pailes-Friedman,Circles 1
SOLD-PFriedCircles2_36x36SOLD.JPG,Daniel Pailes-Friedman,Circles 2
SOLD-PFried_Circles17_2012_OilOnCanvas_40x40_4000SOLD.JPG,Daniel Pailes-Friedman,Circles 17
SOLD-OsbornELECTRICBURRATA40x40SOLD.jpg,Alex Osborne,ELECTRIC BURRATA
SOLD-OsbornSTEPPINGBACK40x40SOLD.jpg,Alex Osborne,STEPPING BACK
SOLD-OsbornLAYERS40x40SOLD.jpg,Alex Osborne,LAYERS
SOLD-NeillREDOUBT48x48SOLD.jpeg,Margaret Neill,REDOUBT
SOLD-NeillEARLYRISER72x56HR.jpg,Margaret Neill,EARLY RISER
SOLD-NeillALTO55x50.jpg,Margaret Neill,ALTO
SOLD-NeillDOVETAIL40x30_40x60SOLD.jpg,Margaret Neill,DOVETAIL
SOLD-NeillFLOW1_22x29_75SOLD.jpeg,Margaret Neill,FLOW #1
SOLD-NeillACCORD2014GraphiteAcrylicPaperPanel36x48SOLD.jpeg,Margaret Neill,Accord
SOLD-NeillWINNOW2010OilCanvas36x36SOLD.jpg,Margaret Neill,WINNOW
SOLD-NeillHAVEN05OilLinen36x40$4600Sold.jpeg,Margaret Neill,Haven
SOLD-NeillACCELERATOR2012PencilAndGessoOnCanvas56x72$600SOLD.jpg,Margaret Neill,ACCELERATOR
N/A,Margaret Neill,HAVEN 1
N/A,Margaret Neill,HAVEN 2
N/A,Margaret Neill,FLOW 2
N/A,Margaret Neill,FLOW 3
N/A,Margaret Neill,FLOW 6
N/A,Margaret Neill,WINSOME
SOLD-NeillSkylineSeries1_20x20SOLD.jpg,Margaret Neill,SKYLINE Series 1
SOLD-NeillSkylineSeries2_20x20SOLD.jpg,Margaret Neill,SKYLINE Series 2
SOLD-NeillSkylineseries3_20x20smSOLD.jpg,Margaret Neill,SKYLINE Series 3
SOLD-NeillSCOUT2010OilCanvas36x42SOLD.jpeg,Margaret Neill,SCOUT
SOLD-NeillPace260x60sold.jpg,Margaret Neill,Pace II
N/A,Margaret Neill,FORECASTER
SOLD-NeillAPPRAISAL40x36SOLD.jpg,Margaret Neill,APPRAISAL
SOLD-NeillProspect44x44smallSOLD.jpeg,Margaret Neill,PROSPECT
SOLD-NanGray52x46SOLD.jpg,Lalani Nan,Gray
SOLD-NanPaleGrayNo2_66x56SOLD.jpg,Lalani Nan,Pale Gray No. 2
SOLD-NanPaleGrayNo5_56x48SOLD.jpg,Lalani Nan,Pale Gray No. 5
SOLD-NanPaleGrayNo3_56x48SOLD.jpg,Lalani Nan,Pale Gray No. 3
SOLD-NanGraySeriesNo1_2012OilCanvas28x24SOLD.jpg,Lalani Nan,Gray Series No. 1
SOLD-NanGraySeriesNo2_2012OilCanvas28x24SOLD.jpg,Lalani Nan,Gray Series No. 2
SOLD-NanYellowSeriesNo2_2013OilCanvas28x24SOLD.jpg,Lalani Nan,Yellow Series No. 2
SOLD-NanIvoryNo1OilCanvas28x24SOLD.jpg,Lalani Nan,Ivory No. 1
SOLD-NanWhiteNo4OilCanvas28x24SOLD.jpg,Lalani Nan,White No. 4
SOLD-NanWhiteNo2_2012OilCanvas24x28SOLD.jpg,Lalani Nan,White No. 2
SOLD-NanPaleGray2013OilCanvas56x48SOLD.jpg,Lalani Nan,Pale Gray
SOLD-NanGreen52x46.jpg,Lalani Nan,Green
SOLD-NanGrayNo2_2014OilCanvas66x56SOLD.jpg,Lalani Nan,Gray No. 2
SOLD-MoriarShrike39x26SOLD.jpg,Laura Moriarty,Shrike
SOLD-MoriarTower9_39x26SOLD.jpg,Laura Moriarty,Tower 9
SOLD-MoriarMovingMountains20_25x38SOLD.jpg,Laura Moriarty,Moving Mountains 20
SOLD-MoriarFoundation10_39x26SOLD.jpg,Laura Moriarty,Foundation 10
SOLD-MoriarParallelsYellowStripe39x26SOLD.jpg,Laura Moriarty,Parallels Series (Yellow Stripe)
SOLD-MoriarMovingMountains19_25x38SOLD.jpg,Laura Moriarty,Moving Mountains 19
SOLD-MoriarScholar2_120x38SOLD.jpg,Laura Moriarty,Scholar 2
